,State Name,Year,Defining Parameter,AQI,Latitude,Longitude
10322,Washington,2012,PM10,30.219298245614034,47.30382724561404,-118.58035887719298
10323,Washington,2012,PM2.5,29.86852944450629,47.10635217533118,-120.61699197116776
10324,Washington,2013,CO,10.666666666666666,47.69978,-117.42635
10325,Washington,2013,NO2,13.666666666666666,48.4102,-122.3376
10326,Washington,2013,Ozone,34.69071310116086,47.536648873963514,-121.86685516252074
10327,Washington,2013,PM10,31.525316455696203,46.95898997468355,-119.05752210759493
10328,Washington,2013,PM2.5,31.920410043768715,47.16659820744068,-120.65449063833219
10329,Washington,2014,CO,9.833333333333334,47.69978,-117.42635
10330,Washington,2014,NO2,42.20652173913044,47.397242402173916,-122.23144454347826
10331,Washington,2014,Ozone,36.45579886455799,47.55505083130576,-121.95268032765613
10332,Washington,2014,PM10,24.037037037037038,47.15421714814815,-118.51345598148148
10333,Washington,2014,PM2.5,28.265557683101964,47.163766865007176,-120.67879683437052
10334,Washington,2015,NO2,43.48717948717949,47.399240346153846,-122.23165392307692
10335,Washington,2015,Ozone,39.00436046511628,47.51625836627907,-121.74729160828488
10336,Washington,2015,PM10,34.9496855345912,47.64451722012579,-118.34358910691823
10337,Washington,2015,PM2.5,30.720769961977187,47.14029539496198,-120.63680020793727
10338,Washington,2016,CO,14.0,47.69978,-117.42635
10339,Washington,2016,NO2,36.94017094017094,47.361207692307694,-122.24077094017095
10340,Washington,2016,Ozone,35.33290239172592,47.49036771816419,-121.70693744602457
10341,Washington,2016,PM10,22.04424778761062,47.64343631858408,-118.43307357522123
10342,Washington,2016,PM2.5,25.470129558541267,47.151242487164104,-120.61642667514396
10343,Washington,2017,NO2,34.367924528301884,47.383051952830186,-122.08989901886792
10344,Washington,2017,Ozone,39.6769578313253,47.416105294427716,-121.78824743373492
10345,Washington,2017,PM10,20.044871794871796,46.93569346794872,-118.75118308333332
10346,Washington,2017,PM2.5,33.08073309360863,47.1303066082821,-120.5632040329428
10347,Washington,2017,SO2,52.005376344086024,48.72796602150538,-121.07949010752688
10348,Washington,2018,NO2,33.47402597402598,47.3706039025974,-121.77807466233767
10349,Washington,2018,Ozone,38.08015564202335,47.33727115564202,-121.69676347782101
10350,Washington,2018,PM10,20.033333333333335,47.16322054166667,-118.47459532916668
10351,Washington,2018,PM2.5,31.5188679245283,47.100575367242556,-120.56029604353262
10352,Washington,2018,SO2,52.15384615384615,48.73141999999999,-121.065815
10353,Washington,2019,NO2,36.69620253164557,47.34249639240506,-122.2426869620253
10354,Washington,2019,Ozone,34.761721752498076,47.249636445810914,-121.55337449116064
10355,Washington,2019,PM10,23.415032679738562,46.944432225490196,-118.60939597058822
10356,Washington,2019,PM2.5,28.06584362139918,47.105925217662104,-120.5816362773885
10357,Washington,2019,SO2,52.654970760233915,48.73142,-121.065815
10358,Washington,2020,NO2,32.90625,47.343810671875,-122.24231303124999
10359,Washington,2020,Ozone,34.58396624472574,47.32507491223629,-121.52203401097046
10360,Washington,2020,PM10,40.30958904109589,46.5704679260274,-118.80878385753424
10361,Washington,2020,PM2.5,30.3456541218638,47.12421287914426,-120.58463978360216
10362,Washington,2020,SO2,40.188976377952756,48.73142,-121.065815
10363,Washington,2021,CO,3.0,47.696203,-122.6021155
10364,Washington,2021,NO2,30.0,47.2630555,-122.265289
10365,Washington,2021,Ozone,34.66129032258065,46.68358885483871,-119.3789706935484
10366,Washington,2021,PM10,20.466666666666665,46.8254256,-118.72938219999999
10367,Washington,2021,PM2.5,33.63859649122807,47.23617285614036,-120.55125142339182
10368,Washington,2021,SO2,0.8,48.73142,-121.065815
10369,West Virginia,1980,CO,40.67857142857143,39.55279610714286,-81.02006860714286
10370,West Virginia,1980,NO2,35.0,38.54401618644068,-81.59275988135595
10371,West Virginia,1980,Ozone,49.836666666666666,39.01411396666667,-81.00886734
10372,West Virginia,1980,SO2,77.07807807807808,39.58660601351352,-81.07088428978979
10373,West Virginia,1981,CO,16.427860696517413,40.08877610447762,-80.71578908955223
10374,West Virginia,1981,NO2,41.81318681318681,38.42383221978022,-81.66098914285715
10375,West Virginia,1981,Ozone,52.723214285714285,38.584769625,-81.569623875
10376,West Virginia,1981,SO2,70.65306122448979,38.85867204897959,-81.41412759183673
10377,West Virginia,1982,CO,46.46,40.027441350000004,-80.75060925
10378,West Virginia,1982,NO2,36.98255813953488,38.617015686046514,-81.97454163953488
10379,West Virginia,1982,Ozone,62.177304964539005,38.682473609929076,-81.94477127659574
10380,West Virginia,1982,SO2,94.02577319587628,39.61781669845361,-81.09801136340207
10381,West Virginia,1983,CO,39.25454545454546,40.114876,-80.70097199999998
10382,West Virginia,1983,NO2,35.79824561403509,38.59420261403509,-82.02423040350877
10383,West Virginia,1983,Ozone,79.47467166979362,38.963098679174486,-81.75451360225141
10384,West Virginia,1983,SO2,87.89030206677265,39.78040865765766,-80.948465881823
10385,West Virginia,1984,CO,32.78333333333333,39.43908321666667,-80.73238551666667
10386,West Virginia,1984,NO2,37.2992700729927,38.52885813868613,-82.0540188540146
10387,West Virginia,1984,Ozone,66.00761904761904,38.81699089142857,-81.61178592380952
10388,West Virginia,1984,SO2,83.2612102742708,39.7093553839791,-80.82129961819766
10389,West Virginia,1985,CO,14.162790697674419,38.52425662790697,-80.65170434883721
10390,West Virginia,1985,NO2,36.93167701863354,38.621307689441,-81.85284197515529
10391,West Virginia,1985,Ozone,62.18348623853211,38.69399856094364,-81.40984256880735
10392,West Virginia,1985,PM10,38.4,39.9749634,-80.82918833333333
10393,West Virginia,1985,SO2,78.75650557620818,39.72322544330855,-80.79827816310409
10394,West Virginia,1986,CO,35.526315789473685,39.67446957894737,-80.74243136842105
10395,West Virginia,1986,NO2,36.98850574712644,38.613754655172414,-81.89266997126437
10396,West Virginia,1986,Ozone,60.79102564102564,38.583682485897434,-81.30911679102564
10397,West Virginia,1986,PM10,38.23076923076923,39.89532461538462,-80.86904007692307
10398,West Virginia,1986,SO2,84.64673664993154,39.733993001369235,-80.81639073710633
10399,West Virginia,1987,CO,28.181818181818183,39.312569454545454,-80.67612145454545
10400,West Virginia,1987,NO2,38.50276243093923,38.636298016574585,-81.83765354143647
10401,West Virginia,1987,Ozone,69.4579081632653,38.555948709183674,-81.30289395280613
10402,West Virginia,1987,PM10,51.9,39.7791115,-80.9354961
10403,West Virginia,1987,SO2,83.3859105006646,39.74784398183429,-80.79596016349136
10404,West Virginia,1988,CO,34.142857142857146,40.114876,-80.700972
10405,West Virginia,1988,NO2,37.464516129032255,38.635483032258065,-81.95187132258064
10406,West Virginia,1988,Ozone,81.71980676328502,38.58069167995169,-81.26945494202897
10407,West Virginia,1988,PM10,44.57142857142857,39.187548142857146,-81.24534685714286
10408,West Virginia,1988,SO2,84.35525727069351,39.74016116778523,-80.82438134541387
10409,West Virginia,1989,CO,28.58823529411765,39.20638182352941,-80.6728324117647
10410,West Virginia,1989,NO2,33.82,38.657099806666665,-81.84039913333332
10411,West Virginia,1989,Ozone,52.61198288159772,38.67117132810271,-81.31631595149786
10412,West Virginia,1989,PM10,37.72727272727273,40.13903436363636,-80.7290728181818
10413,West Virginia,1989,SO2,79.89112730390056,39.65484361637377,-80.83799402957565
10414,West Virginia,1990,CO,31.352941176470587,39.855306235294115,-80.69293211764705
10415,West Virginia,1990,NO2,34.69655172413793,38.531750772413794,-82.00671546206897
10416,West Virginia,1990,Ozone,49.776109215017065,38.81929553788396,-80.78836189283277
