"year","state","numcol","yieldpercol","totalprod","stocks","priceperlb","prodvalue","CO","NO2","Ozone","SO2","PM10","PM2.5","ALMONDS","APPLES","APRICOTS","AVOCADOS","PEACHES","PLUMS","SUNFLOWER","CHERRIES","STRAWBERRIES","BANANAS","BLACKBERRIES","total_food","temperature"
1993,"MI",NA,NA,NA,NA,NA,NA,21.0026216175707,30.3175798020462,39.7918844352125,55.9457488834274,27.1088906749476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"MN",NA,NA,NA,NA,NA,NA,27.7278601634883,41.3850295704776,31.8619686068351,47.4043456712975,26.9973204207948,23.6965763403263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"MO",NA,NA,NA,NA,NA,NA,18.6244624524309,42.8236412895836,43.7852572481369,55.1118270636111,29.6693065175802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"MS",NA,NA,NA,NA,NA,NA,21.0744067962113,NA,39.5688979552632,22.5367236118347,28.1973544973545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"MT",NA,NA,NA,NA,NA,NA,29.8686009695724,17.3706387180071,30.8660698986333,91.9968907247174,28.5243009972444,40.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NC",NA,NA,NA,NA,NA,NA,27.8378068319096,35.1479603805423,55.2822712318289,14.8619039397109,24.7078622051497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"ND",NA,NA,NA,NA,NA,NA,12.5369658119658,17.8831845238095,32.1131764518969,16.406503873207,16.1117634680135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NE",NA,NA,NA,NA,NA,NA,27.1626929756895,NA,32.7845211454147,32.5178571428571,30.2346464380617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NH",NA,NA,NA,NA,NA,NA,35.1819800569801,31.7146367146367,37.7144268415484,58.3249455394909,22.189880952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NJ",NA,NA,NA,NA,NA,NA,37.8657808271197,50.1192425353727,53.0802787620434,44.2969781420822,28.6243176485824,45.265367965368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NM",NA,NA,NA,NA,NA,NA,16.0918579481916,29.6965484203238,44.0100794716684,77.8292977707808,18.6421973270111,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NV",NA,NA,NA,NA,NA,NA,51.3768631436314,59.660766663596,45.3017762705763,NA,35.8165690671367,13.2745428182928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"NY",NA,NA,NA,NA,NA,NA,40.0075708804002,46.6326737347905,41.9160500535461,63.5653181079991,22.5542358895977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"OH",NA,NA,NA,NA,NA,NA,24.0887969873264,46.4064499510152,45.7720461231104,64.5059831333268,30.6776692008971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"OK",NA,NA,NA,NA,NA,NA,24.6582775342992,23.6787477210699,43.0395903084563,36.3135149441561,26.5185748312273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"OR",NA,NA,NA,NA,NA,NA,35.7575801093162,30.2822732822733,34.667629280269,45.5645833333333,32.2707483302297,20.9908234126984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"PA",NA,NA,NA,NA,NA,NA,32.2708082706767,39.9696230382039,49.1116467083657,69.8673126089749,45.4546669189084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"RI",NA,NA,NA,NA,NA,NA,35.5857142857143,37.0864778739779,47.5043440059075,50.815174963925,40.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"SC",NA,NA,NA,NA,NA,NA,29.6300505050505,35.0250092866148,47.820357301207,47.0879529151404,37.8320308175425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.81883883868,17.3425925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"TN",NA,NA,NA,NA,NA,NA,39.3537187548193,34.5251626216641,52.8628832904077,56.3675696636246,33.409422983788,61.3030303030303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"TX",NA,NA,NA,NA,NA,NA,27.6016543885737,41.4133855398107,45.1649882774142,79.6164210635979,21.7679144044171,20.9025042087542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"UT",NA,NA,NA,NA,NA,NA,47.3602223534042,49.746713207152,45.9044273605403,83.4278146765437,39.2599502493636,13.570695045695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.0776956420171,NA,29.3541666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"VA",NA,NA,NA,NA,NA,NA,18.4218047131466,41.0237366100255,53.6508127060908,53.4585347694486,23.4936959108767,51.1152777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"VT",NA,NA,NA,NA,NA,NA,21.5510416666667,27.6177700995158,47.8524274597316,38.7492472391255,18.8390873015873,36.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"WA",NA,NA,NA,NA,NA,NA,40.3579981358514,NA,30.752587253155,39.1147786268142,32.3200268744908,30.7770590692417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"WI",NA,NA,NA,NA,NA,NA,22.0518758553337,40.9151570651571,36.4637533945165,35.4514517468139,30.8222779745507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"WV",NA,NA,NA,NA,NA,NA,27.0555555555556,29.4855882352941,46.2611658636317,84.1109871654365,35.4625,53.2761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,"WY",NA,NA,NA,NA,NA,NA,NA,NA,44.6594469497857,NA,25.0468130431129,12.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,NA,NA,NA,NA,NA,NA,NA,39.0841325231378,NA,NA,55.7262917509302,33.7385979345272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"AK",NA,NA,NA,NA,NA,NA,48.1082273811404,NA,31.0198842018197,NA,25.7147479665801,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"AL",NA,NA,NA,NA,NA,NA,40.7634163533835,27.3238884247656,41.8617908962153,90.292903468298,27.1859391052434,54.5180555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"AR",NA,NA,NA,NA,NA,NA,30.5319444444444,39.4512987012987,43.8136712060148,27.6798694177153,23.7062371456455,54.7625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"AZ",NA,NA,NA,NA,NA,NA,57.3952181453977,52.8455255018674,57.8612115524889,NA,27.8484360867213,17.8071107813755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"CA",NA,NA,NA,NA,NA,NA,36.1807644501767,42.7194560140883,59.7436660060287,59.2166666666667,51.2400389535817,45.4684523809524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"CO",NA,NA,NA,NA,NA,NA,34.5425977402853,53.0380208535286,48.4996747558483,71.768240326907,26.0268219604278,14.047695291527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"CT",NA,NA,NA,NA,NA,NA,37.5693528693529,45.4852344296638,48.2712776995703,41.7012684906375,30.2161507429059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"DC",NA,NA,NA,NA,NA,NA,45.15625,54.2794508595979,81.0368618132365,62.4956558061821,47,66.6577380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"DE",NA,NA,NA,NA,NA,NA,26,48.5880952380952,53.7126869618686,64.1937917924692,31.6785714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"FL",NA,NA,NA,NA,NA,NA,36.4432904973237,33.9834601848512,40.1048431434643,54.023630116555,24.061155082845,42.2333905677656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"GA",NA,NA,NA,NA,NA,NA,25.057683982684,36.6251362988863,45.1283274198552,18.6873218227209,26.4752311822165,41.2281746031746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"HI",NA,NA,NA,NA,NA,NA,19.6460317460317,27.8333333333333,27.9765322980671,115.638845315904,24.4445075757576,18.1666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"IA",NA,NA,NA,NA,NA,NA,29.6307239057239,NA,35.8717977844972,44.2503842495085,32.8927192436198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"ID",NA,NA,NA,NA,NA,NA,31.1359023096418,33,45.5496698430845,65.2662337662338,33.7811157532058,17.1006800646894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"IL",NA,NA,NA,NA,NA,NA,33.4397567840964,49.9586600992174,40.4170900122443,67.264765298701,41.5617639035546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"IN",NA,NA,NA,NA,NA,NA,27.4127718896431,40.5496111304365,51.893376352697,58.3939209715363,33.3180662104513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"KS",NA,NA,NA,NA,NA,NA,25.5788645382395,NA,39.7365016294223,54.0137085137085,30.2731843175684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"KY",NA,NA,NA,NA,NA,NA,30.3007218271924,35.1833273985247,47.7756586419926,61.9131374407196,29.2941344653314,53.7627705627706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"LA",NA,NA,NA,NA,NA,NA,33.4079365079365,35.1399311006056,43.0151596217423,55.6693583811453,28.8873523628672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MA",NA,NA,NA,NA,NA,NA,33.1980590390002,43.6966993630683,47.6593594969082,61.382141076413,44.3888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MD",NA,NA,NA,NA,NA,NA,29.6119116994117,45.392070537794,49.906421406252,36.4826612131007,24.8347212206774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"ME",NA,NA,NA,NA,NA,NA,NA,44,39.4244498049187,41.9048924726337,21.1772340664018,43.5717592592593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MI",NA,NA,NA,NA,NA,NA,18.9478372061613,37.1389621352074,42.8580176004864,60.3220925861066,32.4325642910008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MN",NA,NA,NA,NA,NA,NA,27.1704914154071,32.4684990536401,35.0316152268364,40.0489700581865,33.2148260968887,45.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MO",NA,NA,NA,NA,NA,NA,15.4412556974635,43.3717696510113,55.9536035980421,66.6809876963716,33.5786142155918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MS",NA,NA,NA,NA,NA,NA,31.3864672364672,NA,42.1646450294209,24.038897151868,24.2403349282297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"MT",NA,NA,NA,NA,NA,NA,28.127549291253,19.0973595848596,34.4190559691918,95.5793260418005,30.2203812835881,37.5382716049383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NC",NA,NA,NA,NA,NA,NA,25.5484972056353,34.0918913209716,49.6939302791296,21.1875042740971,23.2267730254712,45.1674603174603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"ND",NA,NA,NA,NA,NA,NA,11.9855769230769,28.8786057692308,35.7834402726396,16.7777385728792,16.5184687997188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NE",NA,NA,NA,NA,NA,NA,28.5207909774301,NA,38.1590512497363,46.3378306878307,30.674740462478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NH",NA,NA,NA,NA,NA,NA,32.2377777777778,29.4675649829824,40.8228148748543,54.583753054117,27.6958333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NJ",NA,NA,NA,NA,NA,NA,37.3094099646195,53.1983231987327,49.870274807258,51.3461042108509,31.1068507698442,52.7243386243386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NM",NA,NA,NA,NA,NA,NA,16.0510703288062,27.3462136790743,47.4373415418799,71.5915051235728,22.3181839408038,18.1345679012346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NV",NA,NA,NA,NA,NA,NA,58.1244588744589,57.6591060659618,50.306839976865,NA,32.2129868529733,16.2825727513227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"NY",NA,NA,NA,NA,NA,NA,39.8209709421403,50.5234930704474,42.9263969638297,67.7274851061817,24.8524773837274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"OH",NA,NA,NA,NA,NA,NA,34.4961840628507,40.0892441350311,47.4515461059334,57.9629406493853,32.0492838819274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"OK",NA,NA,NA,NA,NA,NA,41.7006974506974,25.53297536319,51.584677414818,31.5654561667207,26.4725802147629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"OR",NA,NA,NA,NA,NA,NA,35.6394213925843,27.1621212121212,41.7821138863366,42.2924242424242,28.5692268864191,27.5644230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"PA",NA,NA,NA,NA,NA,NA,25.2127946127946,42.2265807396815,48.1456726879483,73.9855554078722,43.6720801856096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"RI",NA,NA,NA,NA,NA,NA,39.9398148148148,37.0729535615899,56.5101449275362,53.2584656084656,19.5681818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"SC",NA,NA,NA,NA,NA,NA,32.756746031746,31.1714155241598,42.6090856498671,43.5254053152111,37.1067175419228,39.5416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5950835994625,21.7800925925926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"TN",NA,NA,NA,NA,NA,NA,35.1295253192005,34.1950757714187,51.1170175703264,52.1441364264464,30.5730531662898,56.5416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"TX",NA,NA,NA,NA,NA,NA,26.8572982252379,42.9607620651369,49.6741189161567,73.0969936703295,26.2060938453239,25.3020833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"UT",NA,NA,NA,NA,NA,NA,46.1696000865397,47.7546866056057,53.0649341851541,84.0853591213431,30.3636914176884,14.8261994949495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"VA",NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1876613344633,NA,30.4223875661376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"VA",NA,NA,NA,NA,NA,NA,20.2203118176242,38.4923489806692,50.1127660426138,50.2760766983955,22.1710727973176,56.6818958818959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"VT",NA,NA,NA,NA,NA,NA,16.3722943722944,28.8132505417804,49.3304400623177,59.1516218734969,17.9117965367965,44.8805952380952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"WA",NA,NA,NA,NA,NA,NA,35.4231343575196,NA,33.2864750221798,43.7024638623248,27.0634168730257,21.7140967012291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"WI",NA,NA,NA,NA,NA,NA,23.8774860091373,41.2169329711521,38.1655942016539,44.056453372326,28.2235574793141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"WV",NA,NA,NA,NA,NA,NA,52.8973063973064,23.4754578754579,47.6376301401574,77.716186058569,33.3966588966589,54.6087662337662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,"WY",NA,NA,NA,NA,NA,NA,NA,NA,49.9134606667027,36.3947368421053,31.3980635948406,22.6166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.1055167055167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1994,NA,NA,NA,NA,NA,NA,NA,35.3594122449014,NA,NA,51.9320098181266,31.1501422615954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"AK",NA,NA,NA,NA,NA,NA,46.3209138379351,NA,30.0448107737719,NA,26.1406932901145,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"AL",NA,NA,NA,NA,NA,NA,34.8921568627451,24.5071815718157,47.6881141083245,87.4995287110906,26.6024125044103,50.9515151515152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"AR",NA,NA,NA,NA,NA,NA,28.4944746376812,41.9450549450549,48.6118246468771,31.1880344219425,24.6714894449952,51.1011904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"AZ",NA,NA,NA,NA,NA,NA,55.4444885361552,56.2310075027539,55.2170872185651,38.3737390519309,32.0354536635286,17.6611211364888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"CA",NA,NA,NA,NA,NA,NA,33.6276826968411,44.2680654645536,58.0831002301462,73.4642059299988,71.4390102425125,42.9008297258297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"CO",NA,NA,NA,NA,NA,NA,32.5289772922537,48.0598163698878,44.9829907294313,63.6446524490003,24.5429855139753,10.4973459625743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"CT",NA,NA,NA,NA,NA,NA,34.2972699018154,39.3561776779646,48.8304818452409,40.0012392793358,24.8864509028983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"DC",NA,NA,NA,NA,NA,NA,38.68125,46.8411955691367,73.6700074616741,58.0753246753247,44.5,58.0819444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"DE",NA,NA,NA,NA,NA,NA,62,39.2266666666667,59.9978226437352,59.6626992227146,31.9928571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"FL",NA,NA,NA,NA,NA,NA,40.461962431139,34.8777022224534,42.7084607476464,48.4596332984351,21.8082484752231,40.4308388370888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"GA",NA,NA,NA,NA,NA,NA,32.018954248366,34.951027840321,54.4344750386945,14.7250540584908,27.1779270729271,40.0674603174603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"HI",NA,NA,NA,NA,NA,NA,19.1724206349206,22.5,27.0294310280226,87.2235593644346,19.3368725909167,18.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"IA",NA,NA,NA,NA,NA,NA,29.6686687306502,NA,37.1110149556163,52.1774477212356,33.9135209279624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"ID",NA,NA,NA,NA,NA,NA,26.2849115388501,32.5978253593385,40.185426758811,70.9558082252733,27.5944781852925,8.92984943977591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"IL",NA,NA,NA,NA,NA,NA,31.2737939258024,50.5807876420728,42.0757344788883,66.3507139295739,29.9730431993487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"IN",NA,NA,NA,NA,NA,NA,20.9094304681387,37.1468372561502,52.0204492729334,48.3444956212242,33.4553239452872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"KS",NA,NA,NA,NA,NA,NA,28.1206165099269,64.0738921590908,40.5430086477434,55.5024142524143,29.817066489859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"KY",NA,NA,NA,NA,NA,NA,25.0800623681387,34.9616828264418,49.6685005193012,58.5231623531161,26.8588734313571,55.5075757575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"LA",NA,NA,NA,NA,NA,NA,30.4416666666667,36.2468990243411,49.0637580879133,56.9350620018539,27.5054690679691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MA",NA,NA,NA,NA,NA,NA,29.1348056415549,38.5822249630111,44.9787047608549,54.1103993438929,38.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MD",NA,NA,NA,NA,NA,NA,22.8809020731222,38.1358491330416,52.245052393408,26.6895540331936,24.8058073389553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"ME",NA,NA,NA,NA,NA,NA,NA,29.801724137931,37.865455197206,36.1725551674808,23.7167162333216,34.4054761904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MI",NA,NA,NA,NA,NA,NA,22.2170876784801,35.5013613399823,44.5242728614795,59.141799736934,31.0233483149476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MN",NA,NA,NA,NA,NA,NA,24.3996889194936,37.0842665173791,36.66208674791,34.0060851353649,28.3329950956433,39.3095238095238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MO",NA,NA,NA,NA,NA,NA,12.4237360995707,37.3175536110585,67.2503950482251,64.0112237973534,34.3577120394942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MS",NA,NA,NA,NA,NA,NA,28.2772077922078,NA,48.916955961892,21.7878238626116,22.9403418803419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"MT",NA,NA,NA,NA,NA,NA,30.3878759097954,15.5577304695368,30.2982836607837,80.5951696831502,23.558390695523,28.322619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NC",NA,NA,NA,NA,NA,NA,25.9955033265976,36.0529438195281,50.761843259757,26.7658399699668,22.2286940988743,38.8388888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"ND",NA,NA,NA,NA,NA,NA,NA,39.7230925247592,34.1739446174717,15.9425784472768,15.8945140507641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NE",NA,NA,NA,NA,NA,NA,25.8104788249545,NA,40.8827877682309,58.6575757575758,26.6842887835554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NH",NA,NA,NA,NA,NA,NA,29.4193041526375,30.2951388888889,38.3035660989935,51.8722674363163,25.6846560846561,63.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NJ",NA,NA,NA,NA,NA,NA,34.2205033727697,47.2225858395333,50.8978179432353,47.971532870721,27.1994981869982,46.2075757575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NM",NA,NA,NA,NA,NA,NA,14.8353071311405,19.1129630806683,48.1369053414064,71.753259126469,26.1867488135665,15.6378440799397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NV",NA,NA,NA,NA,NA,NA,52.0214285714286,58.6853606999062,46.1797053170602,NA,39.4712041929147,10.1102182539683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"NY",NA,NA,NA,NA,NA,NA,38.8442517828387,46.3376224288414,42.398634367029,59.8618126225738,21.8291843573094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"OH",NA,NA,NA,NA,NA,NA,28.4002425196183,34.2960020683153,49.5430226497494,45.551179894856,29.8100614927074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"OK",NA,NA,NA,NA,NA,NA,39.4083508403361,23.4072067212944,51.6147441183258,29.0343585906249,27.4267829936948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"OR",NA,NA,NA,NA,NA,NA,32.2310604695795,29.4279609279609,39.4099860991589,39.44,24.8330185246126,15.4192176870748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"PA",NA,NA,NA,NA,NA,NA,23.5472789115646,39.4821451236934,48.715447097696,67.8008529136861,40.6360100095154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"RI",NA,NA,NA,NA,NA,NA,39.34375,34.4146164021164,52.2999670709855,47.0606989007724,18.3285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"SC",NA,NA,NA,NA,NA,NA,31.7579365079365,32.3807675266527,43.5012919255309,39.4128739291783,37.7807303872636,45.385119047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5835763188459,16.7638888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"TN",NA,NA,NA,NA,NA,NA,26.5640930816065,30.9649030276596,56.7067040481735,47.5239861372212,29.7926459911758,53.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1995,"TX",NA,NA,NA,NA,NA,NA,25.1282239690134,45.0861317373263,57.6414675888145,60.9534916948361,26.9573613634197,22.4991898148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
